codigo_snies,cedula,programa,institucion,fecha_graduacion,tipo_titulo
SNIES-718323,1112928639,Tecnología en Sistemas,,2024-12-10 21:40:39.642704,TECNOLOGO
SNIES-673153,1113020188,Enfermería,,2023-12-11 21:40:40.411009,PROFESIONAL
SNIES-637486,1122028280,Ingeniería de Sistemas,Colegio Nacional Loperena,2025-05-24 21:40:41.210126,PROFESIONAL
SNIES-198600,1099371493,Arquitectura,,2020-12-11 21:40:40.630005,PROFESIONAL
SNIES-803174,685216,Tecnología en Gestión Administrativa,,2023-12-11 21:40:41.083570,TECNOLOGO
SNIES-208163,1098578549,Economía,,2022-12-11 21:40:41.318186,PROFESIONAL
SNIES-113768,1091846116,Psicología,,2022-12-11 21:40:41.271989,PROFESIONAL
SNIES-582205,1105843500,Administración de Empresas,,2021-12-11 21:40:39.535523,PROFESIONAL
SNIES-412000,1107350289,Contaduría Pública,,2023-12-11 21:40:39.748910,PROFESIONAL
SNIES-765874,1135630293,Derecho,Colegio Departamental Simón Bolívar,2023-12-11 21:40:41.272703,PROFESIONAL
SNIES-654170,1099121864,Arquitectura,,2022-12-11 21:40:38.684912,PROFESIONAL
SNIES-230705,1110272714,Enfermería,SENA Regional Valle del Cauca,2025-09-28 21:40:41.249273,PROFESIONAL
SNIES-906216,1112224556,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.061943,TECNOLOGO
SNIES-726801,1105546786,Contaduría Pública,,2025-07-03 21:40:41.241651,PROFESIONAL
SNIES-776722,1082280385,Arquitectura,,2021-12-11 21:40:40.869130,PROFESIONAL
SNIES-611125,1111977372,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.759437,TECNOLOGO
SNIES-428521,1116357543,Enfermería,,2023-12-11 21:40:38.826777,PROFESIONAL
SNIES-174044,1119289470,Tecnología en Electrónica,,2024-12-10 21:40:40.776544,TECNOLOGO
SNIES-191637,1099792020,Ingeniería Civil,Centro Educativo Los Pinos,2023-12-11 21:40:41.164149,PROFESIONAL
SNIES-862110,1105749338,Medicina,,2021-12-11 21:40:39.051771,PROFESIONAL
SNIES-745389,1090174788,Ingeniería Civil,,2018-12-12 21:40:39.238356,PROFESIONAL
SNIES-893494,1091704929,Enfermería,,2022-12-11 21:40:38.601736,PROFESIONAL
SNIES-253251,1108131319,Tecnología en Electrónica,,2024-12-10 21:40:38.839312,TECNOLOGO
SNIES-721150,1119487810,Medicina,,2022-12-11 21:40:39.606803,PROFESIONAL
SNIES-598455,1082632334,Enfermería,,2024-12-10 21:40:39.469583,PROFESIONAL
SNIES-530308,1106060551,Contaduría Pública,SENA Regional Antioquia,2024-12-10 21:40:41.313003,PROFESIONAL
SNIES-544339,1115235335,Derecho,,2024-12-10 21:40:39.330586,PROFESIONAL
SNIES-348813,1095947437,Ingeniería Civil,,2020-12-11 21:40:38.568878,PROFESIONAL
SNIES-322185,1119032350,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.354090,TECNOLOGO
SNIES-228369,1085095113,Psicología,SENA Regional Bogotá,2017-12-12 21:40:38.614252,PROFESIONAL
SNIES-507721,1104207973,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.242221,TECNOLOGO
SNIES-945605,1093590861,Economía,,2021-12-11 21:40:40.039959,PROFESIONAL
SNIES-120219,1144343953,Medicina,Colegio Distrital San Francisco,2025-02-01 21:40:41.217177,PROFESIONAL
SNIES-631729,1101277709,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.811052,TECNOLOGO
SNIES-592133,1111179462,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.447626,TECNOLOGO
SNIES-241978,1105967260,Economía,,2024-12-10 21:40:40.217686,PROFESIONAL
SNIES-172122,809141,Economía,,2024-12-10 21:40:41.032570,PROFESIONAL
SNIES-619462,1101506539,Medicina,,2023-12-11 21:40:41.317415,PROFESIONAL
SNIES-298647,1106516610,Ingeniería Civil,,2024-12-10 21:40:40.639809,PROFESIONAL
SNIES-961710,1258112760,Ingeniería Civil,,2019-12-12 21:40:41.050891,PROFESIONAL
SNIES-590152,1105167693,Ingeniería de Sistemas,Universidad Virtual del Caribe Online,2024-12-10 21:40:41.179398,PROFESIONAL
SNIES-155636,1099393854,Psicología,,2020-12-11 21:40:39.735984,PROFESIONAL
SNIES-375126,1116950721,Contaduría Pública,,2024-12-10 21:40:39.085019,PROFESIONAL
SNIES-263674,1125710590,Ingeniería de Sistemas,SENA Regional Antioquia,2025-07-05 21:40:41.231515,PROFESIONAL
SNIES-539066,1107355325,Tecnología en Sistemas,,2024-12-10 21:40:40.611203,TECNOLOGO
SNIES-889922,1106248061,Tecnología en Sistemas,,2024-12-10 21:40:39.337250,TECNOLOGO
SNIES-679988,1105080947,Administración de Empresas,,2024-12-10 21:40:40.121161,PROFESIONAL
SNIES-303047,1114376418,Enfermería,,2022-12-11 21:40:39.203536,PROFESIONAL
SNIES-684323,1113791274,Psicología,,2021-12-11 21:40:40.637472,PROFESIONAL
SNIES-878684,1101175508,Tecnología en Sistemas,,2024-12-10 21:40:40.656975,TECNOLOGO
SNIES-635290,1107018305,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.667627,TECNOLOGO
SNIES-140834,1109751287,Derecho,,2024-12-10 21:40:41.006019,PROFESIONAL
SNIES-952395,1096742810,Ingeniería de Sistemas,,2023-12-11 21:40:38.609616,PROFESIONAL
SNIES-940184,1103866311,Ingeniería de Sistemas,SENA Regional Bogotá,2025-06-28 21:40:41.262296,PROFESIONAL
SNIES-356791,1081950459,Ingeniería Civil,,2023-12-11 21:40:38.741242,PROFESIONAL
SNIES-205336,1115889793,Ingeniería Civil,,2023-12-11 21:40:41.285587,PROFESIONAL
SNIES-328470,1111258275,Ingeniería Civil,SENA Regional Atlántico,2023-12-11 21:40:41.313299,PROFESIONAL
SNIES-621943,1083012949,Derecho,,2021-12-11 21:40:38.885986,PROFESIONAL
SNIES-124555,1111329701,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.909600,TECNOLOGO
SNIES-678809,1119144191,Tecnología en Electrónica,,2024-12-10 21:40:38.884495,TECNOLOGO
SNIES-126149,1093744844,Psicología,SENA Regional Atlántico,2022-12-11 21:40:39.704831,PROFESIONAL
SNIES-160055,746912,Ingeniería Civil,,2024-12-10 21:40:41.040923,PROFESIONAL
SNIES-236433,1088228852,Medicina,,2020-12-11 21:40:38.819469,PROFESIONAL
SNIES-648558,1097509115,Psicología,,2020-12-11 21:40:40.564817,PROFESIONAL
SNIES-767636,1084278381,Derecho,,2024-12-10 21:40:38.934270,PROFESIONAL
SNIES-848091,1090445237,Administración de Empresas,,2018-12-12 21:40:41.308862,PROFESIONAL
SNIES-603539,1102363391,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:38.987841,TECNOLOGO
SNIES-542118,1138961970,Derecho,Colegio Departamental Simón Bolívar,2025-02-25 21:40:41.245471,PROFESIONAL
SNIES-865405,1116654359,Economía,,2024-12-10 21:40:40.574163,PROFESIONAL
SNIES-209291,1106281347,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:38.982152,TECNOLOGO
SNIES-554697,1115366889,Arquitectura,,2024-12-10 21:40:39.400119,PROFESIONAL
SNIES-649943,1101914596,Medicina,,2023-12-11 21:40:40.962400,PROFESIONAL
SNIES-500765,1109196222,Tecnología en Electrónica,,2024-12-10 21:40:39.370466,TECNOLOGO
SNIES-929090,1107403871,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.476368,TECNOLOGO
SNIES-283530,1100145401,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.436018,TECNOLOGO
SNIES-319945,1082708126,Economía,,2023-12-11 21:40:40.092546,PROFESIONAL
SNIES-310782,1097722083,Economía,,2018-12-12 21:40:39.835142,PROFESIONAL
SNIES-249685,1091858629,Contaduría Pública,,2024-12-10 21:40:40.514226,PROFESIONAL
SNIES-751609,1107716509,Ingeniería Civil,,2024-12-10 21:40:41.285476,PROFESIONAL
SNIES-776050,1093173274,Ingeniería Civil,,2017-12-12 21:40:39.788133,PROFESIONAL
SNIES-738531,1119108558,Tecnología en Gestión Administrativa,,2024-12-10 21:40:38.657697,TECNOLOGO
SNIES-542573,1094964953,Derecho,,2020-12-11 21:40:38.721591,PROFESIONAL
SNIES-225705,1100300113,Tecnología en Electrónica,SENA Regional Antioquia,2024-12-10 21:40:40.584407,TECNOLOGO
SNIES-571367,1093496300,Administración de Empresas,SENA Regional Bogotá,2022-12-11 21:40:40.460968,PROFESIONAL
SNIES-639194,1100066342,Economía,,2021-12-11 21:40:39.319481,PROFESIONAL
SNIES-781227,1103918619,Medicina,Academia Superior de Gestión,2024-12-10 21:40:41.193979,PROFESIONAL
SNIES-607582,1133068660,Medicina,SENA Regional Atlántico,2025-07-26 21:40:41.232943,PROFESIONAL
SNIES-242810,1118699561,Arquitectura,,2023-12-11 21:40:40.043324,PROFESIONAL
SNIES-156237,1116015510,Economía,,2024-12-10 21:40:39.279698,PROFESIONAL
SNIES-943492,1105318841,Tecnología en Sistemas,,2024-12-10 21:40:39.524190,TECNOLOGO
SNIES-915466,1094466034,Contaduría Pública,,2017-12-12 21:40:39.757849,PROFESIONAL
SNIES-779184,1110239250,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:40.350906,TECNOLOGO
SNIES-378210,1085020733,Psicología,,2024-12-10 21:40:39.394918,PROFESIONAL
SNIES-779657,1101120964,Medicina,SENA Regional Atlántico,2024-12-10 21:40:40.547862,PROFESIONAL
SNIES-756618,1095031042,Contaduría Pública,,2021-12-11 21:40:40.916691,PROFESIONAL
SNIES-917535,1116198269,Psicología,,2024-12-10 21:40:38.863598,PROFESIONAL
SNIES-173248,1095746522,Economía,,2018-12-12 21:40:38.733927,PROFESIONAL
SNIES-986917,1112796329,Psicología,,2022-12-11 21:40:40.818744,PROFESIONAL
SNIES-990503,1113305579,Tecnología en Sistemas,SENA Regional Bogotá,2024-12-10 21:40:39.954989,TECNOLOGO
SNIES-841693,1105037956,Administración de Empresas,Universidad Virtual del Caribe Online,2024-12-10 21:40:41.163865,PROFESIONAL
SNIES-414142,1083538730,Arquitectura,,2024-12-10 21:40:39.505910,PROFESIONAL
SNIES-751811,1113758122,Tecnología en Electrónica,,2024-12-10 21:40:39.237974,TECNOLOGO
SNIES-110958,1104394738,Tecnología en Electrónica,SENA Regional Atlántico,2023-12-11 21:40:39.679077,TECNOLOGO
SNIES-784515,1115694884,Economía,,2024-12-10 21:40:38.700856,PROFESIONAL
SNIES-396597,1118507276,Ingeniería de Sistemas,SENA Regional Atlántico,2025-06-16 21:40:41.203079,PROFESIONAL
SNIES-380730,1110469669,Tecnología en Gestión Administrativa,SENA Regional Bogotá,2024-12-10 21:40:40.326251,TECNOLOGO
SNIES-152932,1090807815,Derecho,Centro Educativo Los Pinos,2023-12-11 21:40:41.120864,PROFESIONAL
SNIES-212296,1111176534,Tecnología en Electrónica,,2024-12-10 21:40:39.834572,TECNOLOGO
SNIES-681913,1098681086,Contaduría Pública,,2022-12-11 21:40:38.548621,PROFESIONAL
SNIES-606459,1111815974,Ingeniería de Sistemas,,2024-12-10 21:40:39.440345,PROFESIONAL
SNIES-849568,1098954645,Ingeniería Civil,,2023-12-11 21:40:38.941118,PROFESIONAL
SNIES-973018,1112464737,Tecnología en Contabilidad y Finanzas,SENA Regional Valle del Cauca,2024-12-10 21:40:38.596402,TECNOLOGO
SNIES-742512,1110534790,Tecnología en Gestión Administrativa,,2024-12-10 21:40:38.612232,TECNOLOGO
SNIES-749478,1106445670,Psicología,,2023-12-11 21:40:40.145867,PROFESIONAL
SNIES-454406,1116385187,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.654763,TECNOLOGO
SNIES-150717,1080465923,Administración de Empresas,,2020-12-11 21:40:40.976213,PROFESIONAL
SNIES-881385,1115709823,Derecho,,2025-03-12 21:40:41.217112,PROFESIONAL
SNIES-183093,1119276016,Tecnología en Electrónica,,2023-12-11 21:40:40.693491,TECNOLOGO
SNIES-925190,1113149281,Tecnología en Sistemas,,2024-12-10 21:40:40.515230,TECNOLOGO
SNIES-933611,1142469169,Psicología,Colegio Nacional Loperena,2025-03-13 21:40:41.264312,PROFESIONAL
SNIES-221836,1099336214,Contaduría Pública,,2017-12-12 21:40:40.685574,PROFESIONAL
SNIES-592172,1102815635,Derecho,,2023-12-11 21:40:39.047568,PROFESIONAL
SNIES-319451,1114151120,Ingeniería de Sistemas,,2025-09-11 21:40:41.264660,PROFESIONAL
SNIES-405135,1122107887,Derecho,SENA Regional Valle del Cauca,2025-01-29 21:40:41.211353,PROFESIONAL
SNIES-985246,1085607411,Ingeniería Civil,,2022-12-11 21:40:39.200770,PROFESIONAL
SNIES-557991,1114602325,Derecho,,2024-12-10 21:40:39.624442,PROFESIONAL
SNIES-615161,1109458574,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.656547,TECNOLOGO
SNIES-267496,1108810359,Contaduría Pública,,2024-12-10 21:40:40.544600,PROFESIONAL
SNIES-911505,1098377918,Derecho,,2017-12-12 21:40:39.025702,PROFESIONAL
SNIES-279511,1145621283,Psicología,SENA Regional Bogotá,2024-12-10 21:40:41.296768,PROFESIONAL
SNIES-817236,1109586815,Psicología,,2023-12-11 21:40:39.828381,PROFESIONAL
SNIES-246865,1087279155,Administración de Empresas,,2020-12-11 21:40:40.163063,PROFESIONAL
SNIES-147024,1111051593,Tecnología en Sistemas,,2024-12-10 21:40:40.806062,TECNOLOGO
SNIES-558326,1086992599,Enfermería,,2025-06-23 21:40:41.203437,PROFESIONAL
SNIES-562691,1088794658,Medicina,,2020-12-11 21:40:39.685176,PROFESIONAL
SNIES-613481,1109836877,Administración de Empresas,,2024-12-10 21:40:40.723302,PROFESIONAL
SNIES-917646,1104851404,Tecnología en Contabilidad y Finanzas,SENA Regional Valle del Cauca,2024-12-10 21:40:39.344530,TECNOLOGO
SNIES-569539,1102327030,Derecho,,2023-12-11 21:40:38.876503,PROFESIONAL
SNIES-630283,1117431699,Tecnología en Electrónica,,2024-12-10 21:40:39.382142,TECNOLOGO
SNIES-995650,1094414945,Economía,,2019-12-12 21:40:39.378848,PROFESIONAL
SNIES-831947,1099923233,Enfermería,,2024-12-10 21:40:40.432338,PROFESIONAL
SNIES-794485,1110236789,Psicología,,2024-12-10 21:40:41.314674,PROFESIONAL
SNIES-858071,1114624774,Tecnología en Sistemas,,2024-12-10 21:40:39.755931,TECNOLOGO
SNIES-694904,1085133203,Enfermería,,2022-12-11 21:40:39.152849,PROFESIONAL
SNIES-666751,1115393700,Ingeniería de Sistemas,,2024-12-10 21:40:39.665095,PROFESIONAL
SNIES-508535,1127073077,Medicina,Colegio Distrital San Francisco,2023-12-11 21:40:41.273474,PROFESIONAL
SNIES-315500,1106335128,Ingeniería de Sistemas,,2025-04-03 21:40:41.217721,PROFESIONAL
SNIES-109129,1094966169,Psicología,,2022-12-11 21:40:41.300149,PROFESIONAL
SNIES-675263,1099660139,Derecho,,2022-12-11 21:40:40.924025,PROFESIONAL
SNIES-545647,1105608718,Enfermería,,2024-12-10 21:40:39.999984,PROFESIONAL
SNIES-945425,1103973071,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:38.873387,TECNOLOGO
SNIES-145561,1115281177,Medicina,,2021-12-11 21:40:40.744945,PROFESIONAL
SNIES-605028,1137298618,Psicología,Colegio Distrital San Francisco,2024-12-18 21:40:41.247008,PROFESIONAL
SNIES-639576,1087223060,Ingeniería de Sistemas,,2019-12-12 21:40:40.231402,PROFESIONAL
SNIES-932480,1131521986,Ingeniería de Sistemas,SENA Regional Antioquia,2022-12-11 21:40:41.271634,PROFESIONAL
SNIES-312594,1088055963,Medicina,,2020-12-11 21:40:40.418285,PROFESIONAL
SNIES-450029,1112758459,Derecho,,2024-12-10 21:40:39.906232,PROFESIONAL
SNIES-772953,1140341732,Ingeniería de Sistemas,SENA Regional Valle del Cauca,2023-12-11 21:40:41.290742,PROFESIONAL
SNIES-701648,1119853425,Contaduría Pública,,2023-12-11 21:40:39.223195,PROFESIONAL
SNIES-215335,1146249393,Psicología,SENA Regional Bogotá,2024-12-10 21:40:41.297866,PROFESIONAL
SNIES-168890,1101927551,Tecnología en Gestión Administrativa,,2023-12-11 21:40:39.174201,TECNOLOGO
SNIES-890881,1099858749,Psicología,,2024-12-10 21:40:39.786338,PROFESIONAL
SNIES-591272,1104729290,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.696054,TECNOLOGO
SNIES-609528,1107018129,Arquitectura,,2025-05-30 21:40:41.256960,PROFESIONAL
SNIES-821461,1145017933,Psicología,,2025-09-29 21:40:41.232884,PROFESIONAL
SNIES-366054,1106309158,Contaduría Pública,,2024-12-10 21:40:39.805286,PROFESIONAL
SNIES-918419,1104488962,Arquitectura,,2024-12-10 21:40:39.249907,PROFESIONAL
SNIES-291179,1081527125,Arquitectura,,2023-12-11 21:40:38.581636,PROFESIONAL
SNIES-127860,1090983109,Derecho,,2023-12-11 21:40:40.949157,PROFESIONAL
SNIES-325838,1102659451,Derecho,,2024-12-10 21:40:39.454665,PROFESIONAL
SNIES-883754,1080861507,Administración de Empresas,SENA Regional Atlántico,2020-12-11 21:40:40.820970,PROFESIONAL
SNIES-678233,1104825341,Economía,,2024-12-10 21:40:39.194343,PROFESIONAL
SNIES-194142,1104869427,Derecho,,2024-12-10 21:40:39.485439,PROFESIONAL
SNIES-401864,1231956181,Tecnología en Sistemas,,2024-12-10 21:40:41.018959,TECNOLOGO
SNIES-342289,1112079631,Arquitectura,,2022-12-11 21:40:40.602864,PROFESIONAL
SNIES-761989,1104093855,Ingeniería Civil,,2025-09-24 21:40:41.208354,PROFESIONAL
SNIES-258507,1090848046,Ingeniería Civil,,2022-12-11 21:40:39.096790,PROFESIONAL
SNIES-668481,1098995338,Economía,,2022-12-11 21:40:41.317531,PROFESIONAL
SNIES-852260,1119465666,Ingeniería Civil,,2024-12-10 21:40:38.614685,PROFESIONAL
SNIES-787670,1086419584,Arquitectura,,2019-12-12 21:40:40.473088,PROFESIONAL
SNIES-619322,1097338075,Contaduría Pública,,2019-12-12 21:40:39.641316,PROFESIONAL
SNIES-250082,1117776878,Administración de Empresas,,2024-12-10 21:40:40.995486,PROFESIONAL
SNIES-343674,1082667958,Derecho,,2025-09-23 21:40:41.244878,PROFESIONAL
SNIES-644729,1115761591,Administración de Empresas,,2025-09-13 21:40:41.204272,PROFESIONAL
SNIES-130744,1110944771,Enfermería,,2022-12-11 21:40:40.416372,PROFESIONAL
SNIES-892673,1112043108,Ingeniería de Sistemas,,2023-12-11 21:40:40.305635,PROFESIONAL
SNIES-856506,1083619212,Economía,,2025-07-25 21:40:41.250690,PROFESIONAL
SNIES-633603,1119040045,Contaduría Pública,,2022-12-11 21:40:40.955981,PROFESIONAL
SNIES-265961,1087459627,Medicina,,2022-12-11 21:40:39.547881,PROFESIONAL
SNIES-363943,1095435987,Medicina,,2023-12-11 21:40:40.004482,PROFESIONAL
SNIES-140747,1108465465,Medicina,,2023-12-11 21:40:39.224844,PROFESIONAL
SNIES-298048,1104227572,Tecnología en Sistemas,,2024-12-10 21:40:40.025167,TECNOLOGO
SNIES-390025,1115989581,Tecnología en Electrónica,,2024-12-10 21:40:39.737454,TECNOLOGO
SNIES-978986,1110386103,Tecnología en Sistemas,,2024-12-10 21:40:40.310650,TECNOLOGO
SNIES-280667,1090430856,Enfermería,Academia Superior de Gestión,2024-12-10 21:40:41.167676,PROFESIONAL
SNIES-428086,1106236343,Medicina,,2024-12-10 21:40:40.798149,PROFESIONAL
SNIES-869056,1111282651,Enfermería,SENA Regional Antioquia,2024-12-10 21:40:40.266360,PROFESIONAL
SNIES-463630,1100374881,Tecnología en Electrónica,,2024-12-10 21:40:39.328474,TECNOLOGO
SNIES-873740,1136542520,Psicología,Institución Educativa José María Córdoba,2025-08-29 21:40:41.209020,PROFESIONAL
SNIES-614837,1099842195,Contaduría Pública,,2020-12-11 21:40:40.658762,PROFESIONAL
SNIES-179958,1101904211,Ingeniería Civil,,2022-12-11 21:40:41.286538,PROFESIONAL
SNIES-724996,1271024572,Psicología,,2024-12-10 21:40:41.074796,PROFESIONAL
SNIES-945170,1089751176,Enfermería,,2024-12-10 21:40:41.286185,PROFESIONAL
SNIES-341732,1108919514,Tecnología en Contabilidad y Finanzas,Instituto Digital Global,2024-12-10 21:40:41.159307,TECNOLOGO
SNIES-887676,1100719408,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.739449,TECNOLOGO
SNIES-259398,1127884513,Ingeniería de Sistemas,,2025-07-08 21:40:41.201643,PROFESIONAL
SNIES-540728,1105865824,Psicología,,2024-12-10 21:40:39.207839,PROFESIONAL
SNIES-506493,1118238057,Ingeniería de Sistemas,,2021-12-11 21:40:38.882878,PROFESIONAL
SNIES-429904,1111114848,Enfermería,SENA Regional Antioquia,2024-12-10 21:40:40.900187,PROFESIONAL
SNIES-854305,1094631840,Arquitectura,,2025-11-10 21:40:41.225575,PROFESIONAL
SNIES-463089,1102851602,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:38.655215,TECNOLOGO
SNIES-984444,1211570365,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:41.038058,TECNOLOGO
SNIES-240329,1043606539,Enfermería,Institución Educativa José María Córdoba,2022-12-11 21:40:41.315335,PROFESIONAL
SNIES-689662,1102419347,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.814674,TECNOLOGO
SNIES-394411,1117400232,Economía,,2023-12-11 21:40:40.151803,PROFESIONAL
SNIES-180895,1109106952,Arquitectura,,2024-12-10 21:40:39.443163,PROFESIONAL
SNIES-468274,1117230269,Ingeniería de Sistemas,,2025-05-02 21:40:41.266316,PROFESIONAL
SNIES-775512,1081693942,Psicología,,2023-12-11 21:40:40.336243,PROFESIONAL
SNIES-665907,1101382521,Enfermería,,2022-12-11 21:40:39.433713,PROFESIONAL
SNIES-431276,1143108858,Economía,SENA Regional Atlántico,2024-12-10 21:40:41.293600,PROFESIONAL
SNIES-608524,1107854159,Tecnología en Sistemas,,2023-12-11 21:40:39.031685,TECNOLOGO
SNIES-463492,1115592525,Contaduría Pública,,2024-12-10 21:40:39.603355,PROFESIONAL
SNIES-636199,1247180659,Ingeniería de Sistemas,SENA Regional Valle del Cauca,2021-12-11 21:40:41.088246,PROFESIONAL
SNIES-175966,1105680075,Tecnología en Electrónica,,2024-12-10 21:40:40.973512,TECNOLOGO
SNIES-240894,1115794651,Psicología,,2022-12-11 21:40:39.433328,PROFESIONAL
SNIES-585498,1131636792,Contaduría Pública,Colegio Distrital San Francisco,2022-12-11 21:40:41.307709,PROFESIONAL
SNIES-315485,1094003790,Contaduría Pública,,2019-12-12 21:40:39.421441,PROFESIONAL
SNIES-164375,1082398620,Derecho,,2022-12-11 21:40:39.823538,PROFESIONAL
SNIES-203363,1087898325,Arquitectura,SENA Regional Bogotá,2024-12-10 21:40:41.297375,PROFESIONAL
SNIES-983491,1090186932,Ingeniería de Sistemas,,2023-12-11 21:40:40.304107,PROFESIONAL
SNIES-750838,1108516408,Ingeniería Civil,,2024-12-10 21:40:39.815369,PROFESIONAL
SNIES-316747,1114974896,Medicina,,2022-12-11 21:40:38.591056,PROFESIONAL
SNIES-343928,1091041323,Ingeniería de Sistemas,,2020-12-11 21:40:40.891795,PROFESIONAL
SNIES-359872,241134,Psicología,,2024-12-10 21:40:41.057374,PROFESIONAL
SNIES-186550,1110621332,Psicología,,2021-12-11 21:40:40.152185,PROFESIONAL
SNIES-693685,1109350424,Tecnología en Sistemas,,2024-12-10 21:40:39.617696,TECNOLOGO
