sisben_id,cedula,sisben_nivel,sisben_puntaje,departamento,municipio,fecha_actualizacion
14822,1103340365,B,48.02,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14823,1118166933,B,42.07,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14824,1081151584,A,34.47,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14825,1083598814,B,46.79,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14826,1091892546,C,63.75,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14827,1087371987,A,5.38,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14828,1097071711,A,4.75,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14829,1022309101,A,34.15,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14830,1101596306,B,52.23,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14831,1142699975,A,0.35,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14832,1106518792,A,2.14,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14833,1089909232,D,80.75,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14834,1102296027,B,53.83,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14835,1128309938,D,73.85,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14836,1235637750,C,57.46,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14837,1101130136,A,20.37,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14838,1104782817,C,60.71,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14839,1130120813,A,31.87,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14840,1257080245,C,56.05,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14841,1097815042,B,46.3,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14842,1106201122,A,7.0,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14843,1106709890,A,30.45,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14844,1121186983,B,54.4,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14845,1091662444,B,51.75,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14846,1101307003,B,41.22,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14847,1099251435,B,42.46,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14848,1108663736,A,21.6,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14849,1122526090,A,29.29,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14850,1101727420,C,56.1,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14851,1096667383,B,43.84,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14852,1101105008,A,15.42,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14853,1117438051,A,38.0,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14854,1126456223,B,52.39,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14855,1033964847,A,26.11,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14856,1104660304,A,5.53,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14857,1105590328,C,57.8,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14858,1124385680,D,94.29,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14859,1101034058,B,44.42,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14860,1032637300,A,28.64,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14861,1114767286,B,43.43,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14862,1093706689,A,38.38,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14863,889125,A,21.75,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14864,1105651554,C,62.59,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14865,1117593936,B,53.83,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14866,1149942899,C,57.71,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14867,1097228268,A,36.53,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14868,1128471768,D,93.77,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14869,1131472187,B,43.53,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14870,1110505146,B,54.69,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14871,1083519102,C,60.06,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14872,1122916832,B,45.61,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14873,1115806900,C,60.42,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14874,1117581606,A,20.74,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14875,1128127215,B,41.38,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14876,1117037950,B,41.93,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14877,1087336176,A,31.17,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14878,1116833830,A,13.04,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14879,1085947155,B,54.11,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14880,1107296787,A,31.06,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14881,1124068166,A,38.22,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14882,1107465529,A,8.81,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14883,1129894949,A,40.26,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14884,1227398809,B,48.16,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14885,1119855558,D,83.06,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14886,1085139579,B,48.4,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14887,1108427306,D,89.26,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14888,1111129925,B,51.83,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14889,1124069021,A,8.39,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14890,1113543723,D,78.25,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14891,1126097712,B,51.4,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14892,1117485366,C,56.69,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14893,1083805818,B,43.27,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14894,1147789034,A,20.84,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14895,1118668476,C,63.99,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14896,1121426128,C,64.78,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14897,1111890336,B,45.97,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14898,1105032715,B,47.87,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14899,1103947422,A,28.47,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14900,1117603335,B,47.9,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14901,1114533364,B,41.93,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14902,1092884526,A,6.37,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14903,1109325562,A,2.06,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14904,1147459989,B,50.34,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14905,1105212524,B,46.19,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14906,1110321668,B,51.52,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14907,1129860272,B,50.62,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14908,1105725169,C,55.85,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14909,1129129407,B,45.05,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14910,1103193033,B,54.94,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14911,1134634929,B,45.93,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14912,1081458092,B,48.21,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14913,1104474672,A,15.56,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14914,1112407928,A,16.24,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14915,1109657914,B,43.89,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14916,1114353327,A,17.65,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14917,1117737434,A,7.98,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14918,1288784587,A,34.0,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14919,1148719649,B,50.83,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14920,1120517101,A,1.23,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14921,1008676259,A,30.67,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14922,1093805429,B,54.38,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14923,1133834246,B,45.94,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14924,1104960569,B,47.84,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14925,1109188487,D,83.69,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14926,1141265894,C,55.46,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14927,1092725283,B,42.59,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14928,1140386605,B,52.71,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14929,1135374127,A,15.99,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14930,1139061561,B,50.37,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14931,1126891519,B,53.51,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14932,1118433623,A,22.7,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14933,1119202309,C,64.01,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14934,1131343314,C,56.35,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14935,1243568827,D,67.24,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14936,1125291521,C,64.34,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14937,1130105792,C,55.92,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14938,1117521686,A,19.34,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14939,1121472783,A,6.93,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14940,1105988515,B,49.56,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14941,1135437049,A,9.8,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14942,1114791355,D,76.54,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14943,1109953719,B,51.42,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14944,1116718705,A,6.3,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14945,1110368717,A,9.32,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14946,1146067618,A,37.53,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14947,1412021510,B,44.26,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14948,1110231459,B,43.65,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14949,1145941456,C,59.6,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14950,1130638267,A,5.6,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14951,1105955676,B,43.27,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14952,1102455811,A,33.27,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14953,1102601042,B,53.46,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14954,1103385370,B,46.28,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14955,1082259514,A,34.96,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14956,1113266013,C,59.58,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14957,1111526707,B,50.42,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14958,1141293455,D,94.87,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14959,1105742197,A,29.76,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14960,1202147432,A,23.75,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14961,1010289332,A,35.97,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14962,1102750606,A,13.92,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14963,1097215471,B,49.15,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14964,1123943481,C,56.86,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14965,1119717751,A,12.11,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14966,1100236539,B,49.41,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14967,1102114044,C,63.68,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14968,1139284100,B,48.37,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14969,1083335610,A,19.7,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14970,1142442135,B,48.04,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14971,1097310166,B,53.69,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14972,1107363153,C,59.73,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14973,1100316356,B,42.69,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14974,1110400627,B,51.89,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14975,1091535001,A,18.32,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14976,1098120031,A,26.2,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14977,1117803318,B,51.27,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14978,1121094976,B,44.84,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14979,1103492569,B,44.48,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14980,1114953357,A,39.56,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14981,1089749868,A,25.56,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14982,1144618193,B,49.75,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14983,1089515743,A,32.1,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14984,1137742028,A,3.02,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14985,1114372190,B,43.82,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14986,1096540872,B,43.63,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14987,1136211126,A,32.52,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14988,1076120515,B,53.56,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14989,1104767695,A,33.77,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14990,1146967725,A,35.4,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14991,935096,A,8.58,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14992,1149019444,C,59.33,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14993,1135982414,B,49.19,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
14994,1110879427,C,56.93,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14995,1113590032,C,56.99,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14996,1143326384,A,9.58,Antioquia,Antioquia,2025-03-30 21:40:41.540111
14997,1105825349,C,58.41,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
14998,1122055535,C,60.78,Atlántico,Atlántico,2025-03-30 21:40:41.540111
14999,1136464839,B,53.64,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15000,1099909469,A,34.55,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15001,1116091081,C,55.07,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15002,1107007218,B,48.4,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15003,1142014360,B,42.74,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15004,1140988210,A,10.92,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15005,1136442408,B,41.21,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15006,1117147414,C,62.64,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15007,1148145916,B,41.78,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15008,1100298776,A,7.22,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15009,1124928146,B,53.23,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15010,1223190361,B,49.37,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15011,1110068478,B,46.81,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15012,1083309360,B,45.41,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15013,1103916837,C,64.19,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15014,1140621975,B,49.31,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15015,1104462658,B,47.41,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15016,1100835309,A,26.87,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15017,1148596324,C,62.34,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15018,1131761616,C,61.77,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15019,1126099058,B,51.51,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15020,1104195116,D,97.97,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15021,1116781329,B,46.56,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15022,1085861874,B,43.02,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15023,1115013638,B,45.71,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15024,1077555906,A,34.57,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15025,1111467691,A,36.9,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15026,1120398243,D,95.41,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15027,1098305307,A,3.8,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15028,1147597241,B,51.89,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15029,1089708628,A,30.54,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15030,1081969720,B,43.0,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15031,1131202117,D,72.47,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15032,1144371168,B,48.62,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15033,1113591860,B,42.71,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15034,1148359539,B,43.65,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15035,1114751696,C,62.52,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15036,1108351258,B,46.25,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15037,1142811792,B,49.87,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15038,1112787452,A,38.62,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15039,1115098609,A,12.09,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15040,1103080113,A,10.85,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15041,1127906055,C,64.33,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15042,1104776786,C,56.25,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15043,1101080154,A,34.93,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15044,1107339153,B,43.13,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15045,1139781672,A,22.32,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15046,1109528656,A,23.68,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15047,1015460453,B,54.69,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15048,1102554265,A,32.76,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15049,1119639527,A,13.37,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15050,1109148916,B,47.4,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15051,1134318835,C,64.52,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15052,1120604053,C,62.88,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15053,1096754258,C,56.87,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15054,1111167535,B,49.0,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15055,1106171587,A,23.37,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15056,1086498305,B,48.43,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15057,1102519485,B,54.55,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15058,1134844911,D,77.87,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15059,1136283729,A,13.86,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15060,1274151620,B,43.69,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15061,1107603692,B,46.8,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15062,1130037702,B,52.9,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15063,1053813988,A,32.9,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15064,1097691670,C,63.28,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15065,1139193205,B,45.8,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15066,1136374055,C,61.9,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15067,1048770796,A,6.83,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15068,1108294787,C,56.68,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15069,1127626349,B,44.45,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15070,1140308477,C,63.5,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15071,1003207046,B,53.61,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15072,1132942227,C,59.11,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15073,1143728823,A,17.78,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15074,1140214755,C,60.84,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15075,1104036033,B,44.85,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15076,1101004958,B,48.59,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15077,1092839594,B,51.35,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15078,1096831834,B,44.37,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15079,1096737803,B,46.08,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15080,1097192349,B,47.62,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15081,1123669566,A,6.99,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15082,1091655472,A,33.08,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15083,1040176152,A,1.49,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15084,1108539261,A,28.96,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15085,1115866006,A,9.12,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15086,1147622931,B,42.05,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15087,1108280330,B,44.25,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15088,1115496207,A,1.31,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15089,1113189196,B,46.44,Atlántico,Atlántico,2025-03-30 21:40:41.540111
15090,1132024564,B,46.83,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15091,1149055805,B,45.45,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15092,1103681416,C,64.46,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15093,1290289617,B,44.42,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15094,1125159946,B,46.7,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15095,1104741834,A,21.9,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15096,1097946221,C,60.71,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15097,1086532243,B,41.74,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
15098,1118672921,D,70.24,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15099,1108073390,B,48.02,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
15100,1107488355,C,57.74,Antioquia,Antioquia,2025-03-30 21:40:41.540111
15101,1097226407,B,49.28,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
