matricula_id,cedula,institucion,programa,estado,fecha_inicio,intensidad_horaria
MAT-00005331,1123689456,SENA Regional Antioquia,Ingeniería de Sistemas,VIGENTE,2024-09-16 21:40:39.942586,22
MAT-00005332,1147451140,Colegio Departamental Simón Bolívar,Tecnología en Sistemas,VIGENTE,2024-09-16 21:40:40.416155,24
MAT-00005333,1139970228,Institución Educativa José María Córdoba,Tecnología en Gestión Administrativa,VIGENTE,2024-05-19 21:40:38.722949,40
MAT-00005334,718981,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2025-08-12 21:40:41.031549,26
MAT-00005335,1148108228,Institución Educativa José María Córdoba,Derecho,VIGENTE,2024-05-19 21:40:39.125494,31
MAT-00005336,1140195098,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2025-06-13 21:40:39.239388,28
MAT-00005337,1011583789,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-01-14 21:40:40.307437,33
MAT-00005338,1102681563,SENA Regional Bogotá,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-07-13 21:40:39.080333,25
MAT-00005339,1146346009,Colegio Departamental Simón Bolívar,Tecnología en Gestión Administrativa,VIGENTE,2024-08-17 21:40:39.104056,23
MAT-00005340,1123111490,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2024-05-19 21:40:38.699009,40
MAT-00005341,1120880482,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-10-11 21:40:39.412230,25
MAT-00005342,1119458382,SENA Regional Bogotá,Medicina,VIGENTE,2023-12-21 21:40:38.739244,28
MAT-00005343,1144721571,SENA Regional Atlántico,Economía,VIGENTE,2025-09-11 21:40:40.281743,24
MAT-00005344,1110536635,SENA Regional Valle del Cauca,Tecnología en Electrónica,VIGENTE,2025-09-11 21:40:40.676119,22
MAT-00005345,1141605508,SENA Regional Atlántico,Arquitectura,VIGENTE,2025-10-11 21:40:39.321225,28
MAT-00005346,1120338588,Institución Educativa José María Córdoba,Tecnología en Sistemas,VIGENTE,2024-03-20 21:40:39.979520,38
MAT-00005347,1137582449,Colegio Distrital San Francisco,Tecnología en Sistemas,INACTIVA,2025-10-11 21:40:39.259265,0
MAT-00005348,1136484440,Colegio Departamental Simón Bolívar,Contaduría Pública,VIGENTE,2024-12-15 21:40:39.457213,33
MAT-00005349,1135176137,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2024-02-19 21:40:38.818072,25
MAT-00005350,1134260183,SENA Regional Valle del Cauca,Medicina,VIGENTE,2025-04-14 21:40:38.703256,31
MAT-00005351,1099934560,SENA Regional Valle del Cauca,Contaduría Pública,VIGENTE,2024-08-17 21:40:39.736318,35
MAT-00005352,1130063241,SENA Regional Bogotá,Economía,VIGENTE,2024-04-19 21:40:38.690587,20
MAT-00005353,1103625249,SENA Regional Bogotá,Derecho,VIGENTE,2024-10-16 21:40:38.975510,36
MAT-00005354,1140860074,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2024-11-15 21:40:38.807329,26
MAT-00005355,1073812400,Colegio Departamental Simón Bolívar,Tecnología en Sistemas,VIGENTE,2024-05-19 21:40:38.993897,25
MAT-00005356,1146194956,Colegio Departamental Simón Bolívar,Tecnología en Electrónica,VIGENTE,2024-07-18 21:40:39.598308,33
MAT-00005357,1148015434,SENA Regional Antioquia,Administración de Empresas,VIGENTE,2024-02-19 21:40:39.525167,26
MAT-00005358,1117511068,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2024-11-15 21:40:40.760008,23
MAT-00005359,1262623801,Institución Educativa José María Córdoba,Tecnología en Electrónica,INACTIVA,2024-10-16 21:40:41.030252,0
MAT-00005360,1147252203,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2024-06-18 21:40:40.162552,37
MAT-00005361,1270759960,SENA Regional Bogotá,Tecnología en Gestión Administrativa,VIGENTE,2025-08-12 21:40:41.031662,24
MAT-00005362,927443,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-12-15 21:40:41.012943,32
MAT-00005363,1142017359,Institución Educativa José María Córdoba,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-03-15 21:40:41.296088,40
MAT-00005364,1126368918,SENA Regional Bogotá,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-07-13 21:40:38.547891,21
MAT-00005365,1095609544,SENA Regional Bogotá,Derecho,VIGENTE,2025-02-13 21:40:40.802657,40
MAT-00005366,1127546658,Colegio Nacional Loperena,Tecnología en Electrónica,VIGENTE,2025-09-11 21:40:39.806668,40
MAT-00005367,1051618257,Colegio Nacional Loperena,Tecnología en Electrónica,INACTIVA,2025-05-14 21:40:39.488863,0
MAT-00005368,1086716468,SENA Regional Atlántico,Administración de Empresas,VIGENTE,2025-01-14 21:40:38.736554,27
MAT-00005369,1107480347,SENA Regional Atlántico,Economía,VIGENTE,2025-09-11 21:40:38.713563,36
MAT-00005370,1136305298,SENA Regional Bogotá,Tecnología en Gestión Administrativa,VIGENTE,2025-03-15 21:40:39.840775,40
MAT-00005371,1215779678,Colegio Departamental Simón Bolívar,Administración de Empresas,VIGENTE,2025-04-14 21:40:41.076136,23
MAT-00005372,1126961265,SENA Regional Antioquia,Medicina,VIGENTE,2024-11-15 21:40:40.553737,26
MAT-00005373,1091362622,SENA Regional Antioquia,Ingeniería Civil,VIGENTE,2024-05-19 21:40:41.291340,25
MAT-00005374,1136392578,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2024-04-19 21:40:40.672939,27
MAT-00005375,1106636418,SENA Regional Valle del Cauca,Tecnología en Contabilidad y Finanzas,VIGENTE,2023-12-21 21:40:38.620130,21
MAT-00005376,1140936471,SENA Regional Antioquia,Psicología,VIGENTE,2024-04-19 21:40:39.229409,37
MAT-00005377,1063717528,Colegio Distrital San Francisco,Tecnología en Gestión Administrativa,VIGENTE,2025-01-14 21:40:41.239839,32
MAT-00005378,1122832252,Institución Educativa José María Córdoba,Tecnología en Sistemas,VIGENTE,2025-10-11 21:40:39.413436,33
MAT-00005379,1143618752,Colegio Distrital San Francisco,Arquitectura,VIGENTE,2025-07-13 21:40:41.313721,32
MAT-00005380,1102076575,Centro Educativo Los Pinos,Tecnología en Electrónica,VIGENTE,2025-11-10 21:40:41.153385,22
MAT-00005381,1130316459,Colegio Distrital San Francisco,Derecho,VIGENTE,2024-04-19 21:40:38.948546,26
MAT-00005382,1128262841,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2024-04-19 21:40:38.778627,21
MAT-00005383,1135365257,Institución Educativa José María Córdoba,Medicina,VIGENTE,2025-03-15 21:40:40.677485,35
MAT-00005384,1105822706,SENA Regional Antioquia,Economía,VIGENTE,2024-05-19 21:40:40.616510,40
MAT-00005385,1147453310,Institución Educativa José María Córdoba,Tecnología en Gestión Administrativa,VIGENTE,2024-11-15 21:40:39.540042,23
MAT-00005386,1138098568,Institución Educativa José María Córdoba,Tecnología en Gestión Administrativa,VIGENTE,2024-03-20 21:40:38.718631,20
MAT-00005387,1098906281,Instituto Digital Global,Tecnología en Electrónica,VIGENTE,2024-07-05 21:40:41.112690,25
MAT-00005388,1107187900,Universidad Virtual del Caribe Online,Tecnología en Gestión Administrativa,VIGENTE,2024-05-11 21:40:41.173332,33
MAT-00005389,1098687497,SENA Regional Antioquia,Ingeniería Civil,VIGENTE,2025-04-14 21:40:40.122260,31
MAT-00005390,1131559286,Colegio Departamental Simón Bolívar,Enfermería,VIGENTE,2024-05-19 21:40:40.611479,20
MAT-00005391,1106120293,SENA Regional Valle del Cauca,Enfermería,INACTIVA,2023-12-21 21:40:39.001544,0
MAT-00005392,1128315947,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2024-03-20 21:40:40.520447,28
MAT-00005393,1134739095,Institución Educativa José María Córdoba,Tecnología en Electrónica,VIGENTE,2024-04-19 21:40:40.600095,23
MAT-00005394,1133096141,SENA Regional Valle del Cauca,Administración de Empresas,VIGENTE,2025-05-14 21:40:40.731216,24
MAT-00005395,1073837698,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-02-13 21:40:39.929921,38
MAT-00005396,1148987996,SENA Regional Valle del Cauca,Derecho,VIGENTE,2024-12-15 21:40:39.121516,35
MAT-00005397,1118498414,Academia Superior de Gestión,Tecnología en Electrónica,VIGENTE,2024-11-17 21:40:41.172464,20
MAT-00005398,1115954285,SENA Regional Bogotá,Derecho,VIGENTE,2025-09-11 21:40:39.397501,35
MAT-00005399,1138115702,SENA Regional Antioquia,Contaduría Pública,INACTIVA,2025-05-14 21:40:40.907278,0
MAT-00005400,1143269512,Colegio Nacional Loperena,Contaduría Pública,VIGENTE,2024-04-19 21:40:39.936700,24
MAT-00005401,1111579636,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2024-12-15 21:40:38.792773,36
MAT-00005402,1124111743,Institución Educativa José María Córdoba,Administración de Empresas,VIGENTE,2024-12-15 21:40:38.881781,35
MAT-00005403,1129014214,Colegio Departamental Simón Bolívar,Tecnología en Sistemas,VIGENTE,2024-03-20 21:40:40.934653,21
MAT-00005404,821229,SENA Regional Atlántico,Enfermería,VIGENTE,2024-12-15 21:40:41.033135,24
MAT-00005405,1098146712,SENA Regional Atlántico,Derecho,VIGENTE,2025-08-12 21:40:39.020556,31
MAT-00005406,1050262737,Institución Educativa José María Córdoba,Psicología,VIGENTE,2025-08-12 21:40:40.488484,36
MAT-00005407,1116572080,SENA Regional Bogotá,Tecnología en Gestión Administrativa,VIGENTE,2025-08-12 21:40:39.267392,28
MAT-00005408,1126569398,Colegio Departamental Simón Bolívar,Derecho,VIGENTE,2024-07-18 21:40:40.407270,33
MAT-00005409,1122226422,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-09-11 21:40:40.916960,36
MAT-00005410,1145801329,Colegio Nacional Loperena,Tecnología en Electrónica,VIGENTE,2024-05-19 21:40:39.502973,23
MAT-00005411,1142183774,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2024-02-19 21:40:40.892618,21
MAT-00005412,1141833103,SENA Regional Bogotá,Tecnología en Sistemas,VIGENTE,2025-05-14 21:40:39.922016,26
MAT-00005413,1147529648,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2025-02-13 21:40:39.324400,25
MAT-00005414,1124576979,Colegio Departamental Simón Bolívar,Tecnología en Sistemas,VIGENTE,2025-10-11 21:40:38.576324,36
MAT-00005415,1140124795,Colegio Departamental Simón Bolívar,Tecnología en Gestión Administrativa,VIGENTE,2024-08-17 21:40:39.490817,30
MAT-00005416,1149000040,Institución Educativa José María Córdoba,Tecnología en Electrónica,VIGENTE,2025-01-14 21:40:40.846593,37
MAT-00005417,1118944105,SENA Regional Antioquia,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-06-18 21:40:40.358434,20
MAT-00005418,1121038315,Institución Educativa José María Córdoba,Contaduría Pública,VIGENTE,2024-06-18 21:40:40.642480,28
MAT-00005419,1096509389,SENA Regional Bogotá,Contaduría Pública,VIGENTE,2025-07-13 21:40:41.300755,29
MAT-00005420,1128716455,SENA Regional Bogotá,Contaduría Pública,VIGENTE,2025-06-13 21:40:39.252729,39
MAT-00005421,1148091587,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2024-04-19 21:40:40.174930,36
MAT-00005422,1126857061,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2025-08-12 21:40:39.310778,20
MAT-00005423,1090135249,SENA Regional Bogotá,Administración de Empresas,VIGENTE,2024-11-15 21:40:40.917349,25
MAT-00005424,1034699078,Colegio Distrital San Francisco,Tecnología en Sistemas,VIGENTE,2025-03-15 21:40:40.042506,20
MAT-00005425,1127381874,Academia Superior de Gestión,Tecnología en Gestión Administrativa,VIGENTE,2025-07-13 21:40:41.134497,31
MAT-00005426,1103775028,SENA Regional Atlántico,Tecnología en Gestión Administrativa,VIGENTE,2024-04-19 21:40:39.321008,21
MAT-00005427,1132681307,SENA Regional Antioquia,Arquitectura,VIGENTE,2025-03-15 21:40:39.524537,20
MAT-00005428,1133604220,Colegio Nacional Loperena,Tecnología en Electrónica,VIGENTE,2025-07-13 21:40:40.452947,33
MAT-00005429,1106086062,SENA Regional Bogotá,Tecnología en Gestión Administrativa,VIGENTE,2024-05-19 21:40:39.341958,26
MAT-00005430,1135213056,SENA Regional Atlántico,Administración de Empresas,VIGENTE,2025-03-15 21:40:41.226055,40
MAT-00005431,1132190977,Colegio Distrital San Francisco,Tecnología en Sistemas,VIGENTE,2025-06-13 21:40:38.724157,26
MAT-00005432,1125608570,SENA Regional Valle del Cauca,Tecnología en Gestión Administrativa,VIGENTE,2025-01-14 21:40:39.864468,32
MAT-00005433,1126698924,Colegio Departamental Simón Bolívar,Tecnología en Electrónica,VIGENTE,2024-07-18 21:40:38.594169,22
MAT-00005434,1129740172,Colegio Nacional Loperena,Contaduría Pública,VIGENTE,2025-01-14 21:40:38.755571,25
MAT-00005435,1105256774,SENA Regional Bogotá,Tecnología en Electrónica,VIGENTE,2025-01-14 21:40:38.930796,34
MAT-00005436,1124541127,Colegio Nacional Loperena,Tecnología en Electrónica,VIGENTE,2025-05-14 21:40:40.480558,33
MAT-00005437,1133160429,SENA Regional Atlántico,Tecnología en Electrónica,VIGENTE,2024-09-16 21:40:38.781774,31
MAT-00005438,1145935833,Colegio Departamental Simón Bolívar,Ingeniería de Sistemas,INACTIVA,2024-03-20 21:40:40.906434,0
MAT-00005439,1143014156,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2025-07-13 21:40:39.015537,26
MAT-00005440,1085653240,SENA Regional Bogotá,Enfermería,VIGENTE,2024-11-15 21:40:39.176029,24
MAT-00005441,1136273818,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2024-08-17 21:40:40.252036,22
MAT-00005442,1140910798,SENA Regional Antioquia,Economía,VIGENTE,2025-06-13 21:40:40.815920,25
MAT-00005443,1124745041,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2025-06-13 21:40:40.733139,29
MAT-00005444,1134229569,Centro Educativo Los Pinos,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-07-13 21:40:41.114954,32
MAT-00005445,1120130599,Institución Educativa José María Córdoba,Ingeniería Civil,VIGENTE,2024-12-15 21:40:40.760606,39
MAT-00005446,1098803500,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2025-05-14 21:40:39.708541,30
MAT-00005447,1090788701,Colegio Nacional Loperena,Medicina,VIGENTE,2025-09-11 21:40:39.607740,40
MAT-00005448,1008617938,Institución Educativa José María Córdoba,Ingeniería Civil,VIGENTE,2024-03-20 21:40:40.878175,40
MAT-00005449,1140127445,Academia Superior de Gestión,Enfermería,VIGENTE,2024-05-19 21:40:41.192759,24
MAT-00005450,1130636017,Institución Educativa José María Córdoba,Ingeniería Civil,VIGENTE,2024-01-20 21:40:39.575486,39
MAT-00005451,1095063712,SENA Regional Atlántico,Economía,VIGENTE,2025-04-14 21:40:40.885573,24
MAT-00005452,1129568888,Institución Educativa José María Córdoba,Economía,VIGENTE,2024-02-19 21:40:38.861593,40
MAT-00005453,1138443976,Colegio Nacional Loperena,Tecnología en Sistemas,VIGENTE,2024-09-16 21:40:41.225811,29
MAT-00005454,1128133623,Colegio Departamental Simón Bolívar,Economía,VIGENTE,2024-06-18 21:40:38.984386,26
MAT-00005455,1134489808,SENA Regional Atlántico,Tecnología en Electrónica,VIGENTE,2025-06-13 21:40:39.891714,38
MAT-00005456,1132035242,Colegio Nacional Loperena,Contaduría Pública,VIGENTE,2024-07-18 21:40:41.275210,38
MAT-00005457,1141060922,SENA Regional Valle del Cauca,Contaduría Pública,VIGENTE,2025-11-10 21:40:41.321543,22
MAT-00005458,1130872111,Colegio Nacional Loperena,Tecnología en Sistemas,VIGENTE,2025-08-12 21:40:38.620237,40
MAT-00005459,1140099486,Institución Educativa José María Córdoba,Tecnología en Sistemas,VIGENTE,2025-10-11 21:40:40.250309,39
MAT-00005460,1136164624,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2024-08-17 21:40:39.390327,29
MAT-00005461,1140525673,SENA Regional Atlántico,Contaduría Pública,VIGENTE,2024-08-17 21:40:40.857010,22
MAT-00005462,1085477920,SENA Regional Antioquia,Derecho,VIGENTE,2024-08-17 21:40:41.265256,40
MAT-00005463,1107349096,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2023-12-21 21:40:40.708684,40
MAT-00005464,1127078322,Colegio Nacional Loperena,Tecnología en Sistemas,VIGENTE,2025-11-10 21:40:40.644582,36
MAT-00005465,1148541760,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2024-05-19 21:40:39.492668,37
MAT-00005466,1148237372,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2025-10-11 21:40:38.568663,35
MAT-00005467,1149793158,Institución Educativa José María Córdoba,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-03-15 21:40:39.499304,21
MAT-00005468,1141604580,Institución Educativa José María Córdoba,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-06-13 21:40:40.421131,30
MAT-00005469,1114326418,SENA Regional Bogotá,Administración de Empresas,VIGENTE,2025-03-15 21:40:40.915605,21
MAT-00005470,1138888663,SENA Regional Antioquia,Ingeniería Civil,VIGENTE,2024-04-19 21:40:38.983305,33
MAT-00005471,1102559788,Academia Superior de Gestión,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-02-02 21:40:41.137693,33
MAT-00005472,1111808287,Academia Superior de Gestión,Tecnología en Gestión Administrativa,VIGENTE,2024-07-31 21:40:41.156107,37
MAT-00005473,1057058477,Colegio Departamental Simón Bolívar,Tecnología en Gestión Administrativa,VIGENTE,2025-09-11 21:40:40.991665,38
MAT-00005474,1134605376,Institución Educativa José María Córdoba,Tecnología en Sistemas,VIGENTE,2025-10-11 21:40:39.081590,37
MAT-00005475,1134864034,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2025-10-11 21:40:40.430682,33
MAT-00005476,1085436606,SENA Regional Valle del Cauca,Psicología,VIGENTE,2024-08-17 21:40:40.102474,25
MAT-00005477,1125713523,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-01-14 21:40:40.502536,23
MAT-00005478,1146082429,SENA Regional Atlántico,Enfermería,VIGENTE,2024-11-15 21:40:39.036169,31
MAT-00005479,1138428511,SENA Regional Atlántico,Enfermería,VIGENTE,2025-01-14 21:40:40.683684,38
MAT-00005480,1132769020,Colegio Distrital San Francisco,Enfermería,VIGENTE,2024-02-19 21:40:39.508579,21
MAT-00005481,1106844293,SENA Regional Valle del Cauca,Enfermería,VIGENTE,2024-06-18 21:40:40.404203,24
MAT-00005482,1134114082,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2025-08-12 21:40:40.845400,39
MAT-00005483,1101573403,SENA Regional Bogotá,Contaduría Pública,VIGENTE,2025-09-11 21:40:39.188656,40
MAT-00005484,1120479925,SENA Regional Valle del Cauca,Contaduría Pública,VIGENTE,2024-12-15 21:40:39.558004,23
MAT-00005485,1027289896,Colegio Departamental Simón Bolívar,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-04-19 21:40:39.884738,37
MAT-00005486,1143032450,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2025-11-10 21:40:39.362003,26
MAT-00005487,1112241205,SENA Regional Antioquia,Economía,VIGENTE,2024-01-20 21:40:40.187154,38
MAT-00005488,1125063718,SENA Regional Valle del Cauca,Tecnología en Electrónica,VIGENTE,2023-12-21 21:40:39.637869,31
MAT-00005489,1102381290,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2024-02-19 21:40:40.685963,36
MAT-00005490,1142669339,Universidad Virtual del Caribe Online,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-08-17 21:40:41.175011,34
MAT-00005491,1116752373,SENA Regional Bogotá,Administración de Empresas,INACTIVA,2024-01-20 21:40:39.300418,0
MAT-00005492,1139500955,Colegio Departamental Simón Bolívar,Tecnología en Gestión Administrativa,VIGENTE,2025-06-13 21:40:40.668050,32
MAT-00005493,1146645558,SENA Regional Valle del Cauca,Enfermería,VIGENTE,2024-11-15 21:40:38.598845,37
MAT-00005494,1126029942,SENA Regional Antioquia,Enfermería,VIGENTE,2024-05-19 21:40:40.421717,39
MAT-00005495,1109004745,SENA Regional Antioquia,Ingeniería Civil,VIGENTE,2025-06-13 21:40:39.444454,20
